query_id,category,candidate_position,provider_id,is_supplement
EVAL-93337B39-007,Cushion Works,7,P08659,False
EVAL-93337B39-007,Cushion Works,8,P08906,False
EVAL-93337B39-007,Cushion Works,9,P08866,False
EVAL-93337B39-007,Cushion Works,10,P08884,False
EVAL-93337B39-008,Cushion Works,1,P08902,False
EVAL-93337B39-008,Cushion Works,2,P08571,False
EVAL-93337B39-008,Cushion Works,3,P08672,False
EVAL-93337B39-008,Cushion Works,4,P08784,False
EVAL-93337B39-008,Cushion Works,5,P08654,False
EVAL-93337B39-008,Cushion Works,6,P08838,False
EVAL-93337B39-008,Cushion Works,7,P08876,False
EVAL-93337B39-008,Cushion Works,8,P08724,False
EVAL-93337B39-008,Cushion Works,9,P08882,False
EVAL-93337B39-008,Cushion Works,10,P08787,False
EVAL-93337B39-009,Cushion Works,1,P08600,False
EVAL-93337B39-009,Cushion Works,2,P08873,False
EVAL-93337B39-009,Cushion Works,3,P08653,False
EVAL-93337B39-009,Cushion Works,4,P08835,False
EVAL-93337B39-009,Cushion Works,5,P08689,False
EVAL-93337B39-009,Cushion Works,6,P08808,False
EVAL-93337B39-009,Cushion Works,7,P08592,False
EVAL-93337B39-009,Cushion Works,8,P08604,False
EVAL-93337B39-009,Cushion Works,9,P08858,False
EVAL-93337B39-009,Cushion Works,10,P08746,False
EVAL-93337B39-010,Cushion Works,1,P08602,False
EVAL-93337B39-010,Cushion Works,2,P08763,False
EVAL-93337B39-010,Cushion Works,3,P08823,False
EVAL-93337B39-010,Cushion Works,4,P08634,False
EVAL-93337B39-010,Cushion Works,5,P08671,False
EVAL-93337B39-010,Cushion Works,6,P08674,False
EVAL-93337B39-010,Cushion Works,7,P08660,False
EVAL-93337B39-010,Cushion Works,8,P08680,False
EVAL-93337B39-010,Cushion Works,9,P08664,False
EVAL-93337B39-010,Cushion Works,10,P08582,False
EVAL-93337B39-011,Cushion Works,1,P08569,False
EVAL-93337B39-011,Cushion Works,2,P08844,False
EVAL-93337B39-011,Cushion Works,3,P08614,False
EVAL-93337B39-011,Cushion Works,4,P08713,False
EVAL-93337B39-011,Cushion Works,5,P08735,False
EVAL-93337B39-011,Cushion Works,6,P08846,False
EVAL-93337B39-011,Cushion Works,7,P08606,False
EVAL-93337B39-011,Cushion Works,8,P08736,False
EVAL-93337B39-011,Cushion Works,9,P08915,False
EVAL-93337B39-011,Cushion Works,10,P08618,False
EVAL-93337B39-012,Cushion Works,1,P08859,False
EVAL-93337B39-012,Cushion Works,2,P08757,False
EVAL-93337B39-012,Cushion Works,3,P08885,False
EVAL-93337B39-012,Cushion Works,4,P08574,False
EVAL-93337B39-012,Cushion Works,5,P08871,False
EVAL-93337B39-012,Cushion Works,6,P08889,False
EVAL-93337B39-012,Cushion Works,7,P08714,False
EVAL-93337B39-012,Cushion Works,8,P08629,False
EVAL-93337B39-012,Cushion Works,9,P08794,False
EVAL-93337B39-012,Cushion Works,10,P08641,False
EVAL-93337B39-013,Cushion Works,1,P08789,False
EVAL-93337B39-013,Cushion Works,2,P08586,False
EVAL-93337B39-013,Cushion Works,3,P08628,False
EVAL-93337B39-013,Cushion Works,4,P08903,False
EVAL-93337B39-013,Cushion Works,5,P08711,False
EVAL-93337B39-013,Cushion Works,6,P08767,False
EVAL-93337B39-013,Cushion Works,7,P08868,False
EVAL-93337B39-013,Cushion Works,8,P08751,False
EVAL-93337B39-013,Cushion Works,9,P08667,False
EVAL-93337B39-013,Cushion Works,10,P08798,False
EVAL-93337B39-014,Cushion Works,1,P08738,False
EVAL-93337B39-014,Cushion Works,2,P08783,False
EVAL-93337B39-014,Cushion Works,3,P08779,False
EVAL-93337B39-014,Cushion Works,4,P08591,False
EVAL-93337B39-014,Cushion Works,5,P08678,False
EVAL-93337B39-014,Cushion Works,6,P08832,False
EVAL-93337B39-014,Cushion Works,7,P08646,False
EVAL-93337B39-014,Cushion Works,8,P08710,False
EVAL-93337B39-014,Cushion Works,9,P08578,False
EVAL-93337B39-014,Cushion Works,10,P08665,False
EVAL-93337B39-015,Cushion Works,1,P08803,False
EVAL-93337B39-015,Cushion Works,2,P08774,False
EVAL-93337B39-015,Cushion Works,3,P08847,False
EVAL-93337B39-015,Cushion Works,4,P08616,False
EVAL-93337B39-015,Cushion Works,5,P08855,False
EVAL-93337B39-015,Cushion Works,6,P08923,False
EVAL-93337B39-015,Cushion Works,7,P08596,False
EVAL-93337B39-015,Cushion Works,8,P08626,False
EVAL-93337B39-015,Cushion Works,9,P08772,False
EVAL-93337B39-015,Cushion Works,10,P08636,False
EVAL-93337B39-016,Cushion Works,1,P08617,False
EVAL-93337B39-016,Cushion Works,2,P08809,False
EVAL-93337B39-016,Cushion Works,3,P08599,False
EVAL-93337B39-016,Cushion Works,4,P08684,False
EVAL-93337B39-016,Cushion Works,5,P08639,False
EVAL-93337B39-016,Cushion Works,6,P08853,False
EVAL-93337B39-016,Cushion Works,7,P08679,False
EVAL-93337B39-016,Cushion Works,8,P08699,False
EVAL-93337B39-016,Cushion Works,9,P08894,False
EVAL-93337B39-016,Cushion Works,10,P08677,False
EVAL-93337B39-017,Cushion Works,1,P08753,False
EVAL-93337B39-017,Cushion Works,2,P08688,False
EVAL-93337B39-017,Cushion Works,3,P08747,False
EVAL-93337B39-017,Cushion Works,4,P08691,False
EVAL-93337B39-017,Cushion Works,5,P08883,False
EVAL-93337B39-017,Cushion Works,6,P08910,False
EVAL-93337B39-017,Cushion Works,7,P08696,False
EVAL-93337B39-017,Cushion Works,8,P08907,False
EVAL-93337B39-017,Cushion Works,9,P08729,False
EVAL-93337B39-017,Cushion Works,10,P08676,False
EVAL-93337B39-018,Cushion Works,1,P08655,False
EVAL-93337B39-018,Cushion Works,2,P08802,False
EVAL-93337B39-018,Cushion Works,3,P08800,False
EVAL-93337B39-018,Cushion Works,4,P08854,False
EVAL-93337B39-018,Cushion Works,5,P08706,False
EVAL-93337B39-018,Cushion Works,6,P08656,False
EVAL-93337B39-018,Cushion Works,7,P08598,False
EVAL-93337B39-018,Cushion Works,8,P08888,False
EVAL-93337B39-018,Cushion Works,9,P08912,False
EVAL-93337B39-018,Cushion Works,10,P08799,False
EVAL-93337B39-019,Cushion Works,1,P08643,False
EVAL-93337B39-019,Cushion Works,2,P08758,False
EVAL-93337B39-019,Cushion Works,3,P08816,False
EVAL-93337B39-019,Cushion Works,4,P08588,False
EVAL-93337B39-019,Cushion Works,5,P08593,False
EVAL-93337B39-019,Cushion Works,6,P08693,False
EVAL-93337B39-019,Cushion Works,7,P08720,False
EVAL-93337B39-019,Cushion Works,8,P08864,False
EVAL-93337B39-019,Cushion Works,9,P08570,False
EVAL-93337B39-019,Cushion Works,10,P08622,True
EVAL-98E21414-001,Electricians,1,P03126,False
EVAL-98E21414-001,Electricians,2,P02960,False
EVAL-98E21414-001,Electricians,3,P03131,False
EVAL-98E21414-001,Electricians,4,P03165,False
EVAL-98E21414-001,Electricians,5,P02889,False
EVAL-98E21414-001,Electricians,6,P03024,False
EVAL-98E21414-001,Electricians,7,P03114,False
EVAL-98E21414-001,Electricians,8,P03200,False
EVAL-98E21414-001,Electricians,9,P02958,False
EVAL-98E21414-001,Electricians,10,P03201,False
EVAL-98E21414-002,Electricians,1,P02943,False
EVAL-98E21414-002,Electricians,2,P02978,False
EVAL-98E21414-002,Electricians,3,P02938,False
EVAL-98E21414-002,Electricians,4,P03106,False
EVAL-98E21414-002,Electricians,5,P03044,False
EVAL-98E21414-002,Electricians,6,P03021,False
EVAL-98E21414-002,Electricians,7,P02929,False
EVAL-98E21414-002,Electricians,8,P02892,False
EVAL-98E21414-002,Electricians,9,P02861,False
EVAL-98E21414-002,Electricians,10,P02912,False
EVAL-98E21414-003,Electricians,1,P03094,False
EVAL-98E21414-003,Electricians,2,P03025,False
EVAL-98E21414-003,Electricians,3,P03109,False
EVAL-98E21414-003,Electricians,4,P02975,False
EVAL-98E21414-003,Electricians,5,P02911,False
EVAL-98E21414-003,Electricians,6,P03022,False
EVAL-98E21414-003,Electricians,7,P03168,False
EVAL-98E21414-003,Electricians,8,P03093,False
EVAL-98E21414-003,Electricians,9,P02974,False
EVAL-98E21414-003,Electricians,10,P02897,False
EVAL-98E21414-004,Electricians,1,P02993,False
EVAL-98E21414-004,Electricians,2,P03088,False
EVAL-98E21414-004,Electricians,3,P02905,False
EVAL-98E21414-004,Electricians,4,P03062,False
EVAL-98E21414-004,Electricians,5,P03027,False
EVAL-98E21414-004,Electricians,6,P02906,False
EVAL-98E21414-004,Electricians,7,P02937,False
EVAL-98E21414-004,Electricians,8,P02864,False
EVAL-98E21414-004,Electricians,9,P02977,False
EVAL-98E21414-004,Electricians,10,P03130,False
EVAL-98E21414-005,Electricians,1,P03077,False
EVAL-98E21414-005,Electricians,2,P03026,False
EVAL-98E21414-005,Electricians,3,P03033,False
EVAL-98E21414-005,Electricians,4,P02939,False
EVAL-98E21414-005,Electricians,5,P02875,False
EVAL-98E21414-005,Electricians,6,P02917,False
EVAL-98E21414-005,Electricians,7,P03209,False
EVAL-98E21414-005,Electricians,8,P03056,False
EVAL-98E21414-005,Electricians,9,P02990,False
EVAL-98E21414-005,Electricians,10,P03066,False
EVAL-98E21414-006,Electricians,1,P03052,False
EVAL-98E21414-006,Electricians,2,P03057,False
EVAL-98E21414-006,Electricians,3,P02989,False
EVAL-98E21414-006,Electricians,4,P02919,False
EVAL-98E21414-006,Electricians,5,P03173,False
EVAL-98E21414-006,Electricians,6,P03049,False
EVAL-98E21414-006,Electricians,7,P03015,False
EVAL-98E21414-006,Electricians,8,P02942,False
EVAL-98E21414-006,Electricians,9,P03039,False
EVAL-98E21414-006,Electricians,10,P02949,False
EVAL-98E21414-007,Electricians,1,P03020,False
EVAL-98E21414-007,Electricians,2,P03195,False
EVAL-98E21414-007,Electricians,3,P03192,False
EVAL-98E21414-007,Electricians,4,P03176,False
EVAL-98E21414-007,Electricians,5,P02922,False
EVAL-98E21414-007,Electricians,6,P03160,False
EVAL-98E21414-007,Electricians,7,P03167,False
EVAL-98E21414-007,Electricians,8,P03159,False
EVAL-98E21414-007,Electricians,9,P03148,False
EVAL-98E21414-007,Electricians,10,P03143,False
EVAL-98E21414-008,Electricians,1,P03138,False
EVAL-98E21414-008,Electricians,2,P03163,False
EVAL-98E21414-008,Electricians,3,P02981,False
EVAL-98E21414-008,Electricians,4,P03001,False
EVAL-98E21414-008,Electricians,5,P03115,False
EVAL-98E21414-008,Electricians,6,P03101,False
EVAL-98E21414-008,Electricians,7,P02934,False
EVAL-98E21414-008,Electricians,8,P02901,False
EVAL-98E21414-008,Electricians,9,P03119,False
EVAL-98E21414-008,Electricians,10,P03185,False
EVAL-98E21414-009,Electricians,1,P02952,False
EVAL-98E21414-009,Electricians,2,P02868,False
EVAL-98E21414-009,Electricians,3,P03140,False
EVAL-98E21414-009,Electricians,4,P02860,False
EVAL-98E21414-009,Electricians,5,P03150,False
EVAL-98E21414-009,Electricians,6,P03080,False
EVAL-98E21414-009,Electricians,7,P02910,False
EVAL-98E21414-009,Electricians,8,P03014,False
EVAL-98E21414-009,Electricians,9,P03190,False
EVAL-98E21414-009,Electricians,10,P03142,False
EVAL-98E21414-010,Electricians,1,P03081,False
EVAL-98E21414-010,Electricians,2,P03100,False
EVAL-98E21414-010,Electricians,3,P02971,False
EVAL-98E21414-010,Electricians,4,P02881,False
EVAL-98E21414-010,Electricians,5,P03030,False
EVAL-98E21414-010,Electricians,6,P03016,False
EVAL-98E21414-010,Electricians,7,P03105,False
EVAL-98E21414-010,Electricians,8,P03197,False
EVAL-98E21414-010,Electricians,9,P03129,False
EVAL-98E21414-010,Electricians,10,P02968,False
EVAL-98E21414-011,Electricians,1,P02985,False
EVAL-98E21414-011,Electricians,2,P03058,False
EVAL-98E21414-011,Electricians,3,P03124,False
EVAL-98E21414-011,Electricians,4,P03087,False
EVAL-98E21414-011,Electricians,5,P03125,False
EVAL-98E21414-011,Electricians,6,P03031,False
EVAL-98E21414-011,Electricians,7,P03177,False
EVAL-98E21414-011,Electricians,8,P02909,False
EVAL-98E21414-011,Electricians,9,P02955,False
EVAL-98E21414-011,Electricians,10,P03178,False
EVAL-98E21414-012,Electricians,1,P02923,False
EVAL-98E21414-012,Electricians,2,P03036,False
EVAL-98E21414-012,Electricians,3,P02983,False
EVAL-98E21414-012,Electricians,4,P03042,False
EVAL-98E21414-012,Electricians,5,P03180,False
EVAL-98E21414-012,Electricians,6,P02950,False
EVAL-98E21414-012,Electricians,7,P03120,False
EVAL-98E21414-012,Electricians,8,P03155,False
EVAL-98E21414-012,Electricians,9,P02918,False
EVAL-98E21414-012,Electricians,10,P02967,False
EVAL-98E21414-013,Electricians,1,P03188,False
EVAL-98E21414-013,Electricians,2,P02872,False
EVAL-98E21414-013,Electricians,3,P03011,False
EVAL-98E21414-013,Electricians,4,P03007,False
EVAL-98E21414-013,Electricians,5,P03075,False
EVAL-98E21414-013,Electricians,6,P03189,False
EVAL-98E21414-013,Electricians,7,P02944,False
EVAL-98E21414-013,Electricians,8,P02916,False
EVAL-98E21414-013,Electricians,9,P03179,False
EVAL-98E21414-013,Electricians,10,P03017,False
EVAL-98E21414-014,Electricians,1,P03059,False
EVAL-98E21414-014,Electricians,2,P02886,False
EVAL-98E21414-014,Electricians,3,P03118,False
EVAL-98E21414-014,Electricians,4,P02857,False
EVAL-98E21414-014,Electricians,5,P02947,False
EVAL-98E21414-014,Electricians,6,P03172,False
EVAL-98E21414-014,Electricians,7,P03144,False
EVAL-98E21414-014,Electricians,8,P03202,False
EVAL-98E21414-014,Electricians,9,P03147,False
EVAL-98E21414-014,Electricians,10,P03166,False
EVAL-98E21414-015,Electricians,1,P03194,False
EVAL-98E21414-015,Electricians,2,P03082,False
EVAL-98E21414-015,Electricians,3,P03121,False
EVAL-98E21414-015,Electricians,4,P02941,False
EVAL-98E21414-015,Electricians,5,P02924,False
EVAL-98E21414-015,Electricians,6,P03053,False
EVAL-98E21414-015,Electricians,7,P03050,False
EVAL-98E21414-015,Electricians,8,P02936,False
EVAL-98E21414-015,Electricians,9,P02988,False
EVAL-98E21414-015,Electricians,10,P02887,False
EVAL-98E21414-016,Electricians,1,P03196,False
EVAL-98E21414-016,Electricians,2,P03122,False
EVAL-98E21414-016,Electricians,3,P02914,False
EVAL-98E21414-016,Electricians,4,P03070,False
EVAL-98E21414-016,Electricians,5,P02933,False
EVAL-98E21414-016,Electricians,6,P03169,False
EVAL-98E21414-016,Electricians,7,P03156,False
EVAL-98E21414-016,Electricians,8,P03083,False
EVAL-98E21414-016,Electricians,9,P03045,False
EVAL-98E21414-016,Electricians,10,P03211,False
EVAL-98E21414-017,Electricians,1,P02951,False
EVAL-98E21414-017,Electricians,2,P03072,False
EVAL-98E21414-017,Electricians,3,P02878,False
EVAL-98E21414-017,Electricians,4,P03132,False
EVAL-98E21414-017,Electricians,5,P02859,False
EVAL-98E21414-017,Electricians,6,P03099,False
EVAL-98E21414-017,Electricians,7,P03028,False
EVAL-98E21414-017,Electricians,8,P02913,False
EVAL-98E21414-017,Electricians,9,P02996,False
EVAL-98E21414-017,Electricians,10,P03055,False
EVAL-98E21414-018,Electricians,1,P03181,False
EVAL-98E21414-018,Electricians,2,P02927,False
EVAL-98E21414-018,Electricians,3,P03164,False
EVAL-98E21414-018,Electricians,4,P02976,False
EVAL-98E21414-018,Electricians,5,P03013,False
EVAL-98E21414-018,Electricians,6,P02970,False
EVAL-98E21414-018,Electricians,7,P02991,False
EVAL-98E21414-018,Electricians,8,P03043,False
EVAL-98E21414-018,Electricians,9,P02935,False
EVAL-98E21414-018,Electricians,10,P03032,False
EVAL-98E21414-019,Electricians,1,P02877,False
EVAL-98E21414-019,Electricians,2,P02858,False
EVAL-98E21414-019,Electricians,3,P03091,False
EVAL-98E21414-019,Electricians,4,P03162,False
EVAL-98E21414-019,Electricians,5,P03063,False
EVAL-98E21414-019,Electricians,6,P03123,False
EVAL-98E21414-019,Electricians,7,P03137,False
EVAL-98E21414-019,Electricians,8,P03146,False
EVAL-98E21414-019,Electricians,9,P02898,False
EVAL-98E21414-019,Electricians,10,P02884,False
EVAL-0C42B644-001,Masons,1,P00244,False
EVAL-0C42B644-001,Masons,2,P00158,False
EVAL-0C42B644-001,Masons,3,P00281,False
EVAL-0C42B644-001,Masons,4,P00153,False
EVAL-0C42B644-001,Masons,5,P00140,False
EVAL-0C42B644-001,Masons,6,P00246,False
EVAL-0C42B644-001,Masons,7,P00137,False
EVAL-0C42B644-001,Masons,8,P00037,False
EVAL-0C42B644-001,Masons,9,P00288,False
EVAL-0C42B644-001,Masons,10,P00210,False
EVAL-0C42B644-002,Masons,1,P00316,False
EVAL-0C42B644-002,Masons,2,P00177,False
EVAL-0C42B644-002,Masons,3,P00220,False
EVAL-0C42B644-002,Masons,4,P00296,False
EVAL-0C42B644-002,Masons,5,P00255,False
EVAL-0C42B644-002,Masons,6,P00123,False
EVAL-0C42B644-002,Masons,7,P00194,False
EVAL-0C42B644-002,Masons,8,P00115,False
EVAL-0C42B644-002,Masons,9,P00030,False
EVAL-0C42B644-002,Masons,10,P00006,False
EVAL-0C42B644-003,Masons,1,P00045,False
EVAL-0C42B644-003,Masons,2,P00088,False
EVAL-0C42B644-003,Masons,3,P00260,False
EVAL-0C42B644-003,Masons,4,P00192,False
EVAL-0C42B644-003,Masons,5,P00126,False
EVAL-0C42B644-003,Masons,6,P00291,False
EVAL-0C42B644-003,Masons,7,P00017,False
EVAL-0C42B644-003,Masons,8,P00001,False
EVAL-0C42B644-003,Masons,9,P00120,False
EVAL-0C42B644-003,Masons,10,P00033,False
EVAL-0C42B644-004,Masons,1,P00287,False
EVAL-0C42B644-004,Masons,2,P00173,False
EVAL-0C42B644-004,Masons,3,P00341,False
EVAL-0C42B644-004,Masons,4,P00197,False
EVAL-0C42B644-004,Masons,5,P00285,False
EVAL-0C42B644-004,Masons,6,P00025,False
EVAL-0C42B644-004,Masons,7,P00047,False
EVAL-0C42B644-004,Masons,8,P00164,False
EVAL-0C42B644-004,Masons,9,P00302,False
EVAL-0C42B644-004,Masons,10,P00205,False
EVAL-0C42B644-005,Masons,1,P00075,False
EVAL-0C42B644-005,Masons,2,P00292,False
EVAL-0C42B644-005,Masons,3,P00290,False
EVAL-0C42B644-005,Masons,4,P00020,False
EVAL-0C42B644-005,Masons,5,P00105,False
EVAL-0C42B644-005,Masons,6,P00269,False
EVAL-0C42B644-005,Masons,7,P00248,False
EVAL-0C42B644-005,Masons,8,P00238,False
EVAL-0C42B644-005,Masons,9,P00161,False
EVAL-0C42B644-005,Masons,10,P00304,False
EVAL-0C42B644-006,Masons,1,P00013,False
EVAL-0C42B644-006,Masons,2,P00166,False
EVAL-0C42B644-006,Masons,3,P00014,False
EVAL-0C42B644-006,Masons,4,P00249,False
EVAL-0C42B644-006,Masons,5,P00300,False
EVAL-0C42B644-006,Masons,6,P00150,False
EVAL-0C42B644-006,Masons,7,P00007,False
EVAL-0C42B644-006,Masons,8,P00305,False
EVAL-0C42B644-006,Masons,9,P00076,False
EVAL-0C42B644-006,Masons,10,P00356,False
EVAL-0C42B644-007,Masons,1,P00078,False
EVAL-0C42B644-007,Masons,2,P00095,False
EVAL-0C42B644-007,Masons,3,P00193,False
EVAL-0C42B644-007,Masons,4,P00267,False
EVAL-0C42B644-007,Masons,5,P00309,False
EVAL-0C42B644-007,Masons,6,P00323,False
EVAL-0C42B644-007,Masons,7,P00069,False
EVAL-0C42B644-007,Masons,8,P00073,False
EVAL-0C42B644-007,Masons,9,P00206,False
EVAL-0C42B644-007,Masons,10,P00062,False
EVAL-0C42B644-008,Masons,1,P00135,False
EVAL-0C42B644-008,Masons,2,P00268,False
EVAL-0C42B644-008,Masons,3,P00352,False
EVAL-0C42B644-008,Masons,4,P00311,False
EVAL-0C42B644-008,Masons,5,P00044,False
EVAL-0C42B644-008,Masons,6,P00325,False
EVAL-0C42B644-008,Masons,7,P00338,False
EVAL-0C42B644-008,Masons,8,P00005,False
EVAL-0C42B644-008,Masons,9,P00256,False
EVAL-0C42B644-008,Masons,10,P00253,False
EVAL-0C42B644-009,Masons,1,P00333,False
EVAL-0C42B644-009,Masons,2,P00139,False
EVAL-0C42B644-009,Masons,3,P00048,False
EVAL-0C42B644-009,Masons,4,P00043,False
EVAL-0C42B644-009,Masons,5,P00279,False
EVAL-0C42B644-009,Masons,6,P00066,False
EVAL-0C42B644-009,Masons,7,P00334,False
EVAL-0C42B644-009,Masons,8,P00301,False
EVAL-0C42B644-009,Masons,9,P00145,False
EVAL-0C42B644-009,Masons,10,P00271,False
EVAL-0C42B644-010,Masons,1,P00286,False
EVAL-0C42B644-010,Masons,2,P00172,False
EVAL-0C42B644-010,Masons,3,P00274,False
EVAL-0C42B644-010,Masons,4,P00229,False
EVAL-0C42B644-010,Masons,5,P00113,False
EVAL-0C42B644-010,Masons,6,P00128,False
EVAL-0C42B644-010,Masons,7,P00046,False
EVAL-0C42B644-010,Masons,8,P00227,False
EVAL-0C42B644-010,Masons,9,P00032,False
EVAL-0C42B644-010,Masons,10,P00282,False
EVAL-0C42B644-011,Masons,1,P00266,False
EVAL-0C42B644-011,Masons,2,P00058,False
EVAL-0C42B644-011,Masons,3,P00169,False
EVAL-0C42B644-011,Masons,4,P00280,False
EVAL-0C42B644-011,Masons,5,P00241,False
EVAL-0C42B644-011,Masons,6,P00215,False
EVAL-0C42B644-011,Masons,7,P00114,False
EVAL-0C42B644-011,Masons,8,P00237,False
EVAL-0C42B644-011,Masons,9,P00328,False
EVAL-0C42B644-011,Masons,10,P00055,False
EVAL-0C42B644-012,Masons,1,P00306,False
EVAL-0C42B644-012,Masons,2,P00134,False
EVAL-0C42B644-012,Masons,3,P00221,False
EVAL-0C42B644-012,Masons,4,P00335,False
EVAL-0C42B644-012,Masons,5,P00080,False
EVAL-0C42B644-012,Masons,6,P00264,False
EVAL-0C42B644-012,Masons,7,P00191,False
EVAL-0C42B644-012,Masons,8,P00021,False
EVAL-0C42B644-012,Masons,9,P00039,False
EVAL-0C42B644-012,Masons,10,P00324,False
EVAL-0C42B644-013,Masons,1,P00009,False
EVAL-0C42B644-013,Masons,2,P00170,False
EVAL-0C42B644-013,Masons,3,P00154,False
EVAL-0C42B644-013,Masons,4,P00223,False
EVAL-0C42B644-013,Masons,5,P00184,False
EVAL-0C42B644-013,Masons,6,P00019,False
EVAL-0C42B644-013,Masons,7,P00234,False
EVAL-0C42B644-013,Masons,8,P00347,False
EVAL-0C42B644-013,Masons,9,P00318,False
EVAL-0C42B644-013,Masons,10,P00149,False
EVAL-0C42B644-014,Masons,1,P00002,False
EVAL-0C42B644-014,Masons,2,P00224,False
EVAL-0C42B644-014,Masons,3,P00242,False
EVAL-0C42B644-014,Masons,4,P00327,False
EVAL-0C42B644-014,Masons,5,P00160,False
EVAL-0C42B644-014,Masons,6,P00081,False
EVAL-0C42B644-014,Masons,7,P00310,False
EVAL-0C42B644-014,Masons,8,P00200,False
EVAL-0C42B644-014,Masons,9,P00354,False
EVAL-0C42B644-014,Masons,10,P00178,False
EVAL-0C42B644-015,Masons,1,P00056,False
EVAL-0C42B644-015,Masons,2,P00130,False
EVAL-0C42B644-015,Masons,3,P00119,False
EVAL-0C42B644-015,Masons,4,P00132,False
EVAL-0C42B644-015,Masons,5,P00051,False
EVAL-0C42B644-015,Masons,6,P00212,False
EVAL-0C42B644-015,Masons,7,P00100,False
EVAL-0C42B644-015,Masons,8,P00144,False
EVAL-0C42B644-015,Masons,9,P00041,False
EVAL-0C42B644-015,Masons,10,P00262,False
EVAL-0C42B644-016,Masons,1,P00298,False
EVAL-0C42B644-016,Masons,2,P00349,False
EVAL-0C42B644-016,Masons,3,P00050,False
EVAL-0C42B644-016,Masons,4,P00182,False
EVAL-0C42B644-016,Masons,5,P00183,False
EVAL-0C42B644-016,Masons,6,P00070,False
EVAL-0C42B644-016,Masons,7,P00214,False
EVAL-0C42B644-016,Masons,8,P00232,False
EVAL-0C42B644-016,Masons,9,P00207,False
EVAL-0C42B644-016,Masons,10,P00082,False
EVAL-0C42B644-017,Masons,1,P00099,False
EVAL-0C42B644-017,Masons,2,P00176,False
EVAL-0C42B644-017,Masons,3,P00086,False
EVAL-0C42B644-017,Masons,4,P00202,False
EVAL-0C42B644-017,Masons,5,P00245,False
EVAL-0C42B644-017,Masons,6,P00196,False
EVAL-0C42B644-017,Masons,7,P00026,False
EVAL-0C42B644-017,Masons,8,P00165,False
EVAL-0C42B644-017,Masons,9,P00357,False
EVAL-0C42B644-017,Masons,10,P00203,False
EVAL-0C42B644-018,Masons,1,P00168,False
EVAL-0C42B644-018,Masons,2,P00103,False
EVAL-0C42B644-018,Masons,3,P00187,False
EVAL-0C42B644-018,Masons,4,P00049,False
EVAL-0C42B644-018,Masons,5,P00344,False
EVAL-0C42B644-018,Masons,6,P00157,False
EVAL-0C42B644-018,Masons,7,P00074,False
EVAL-0C42B644-018,Masons,8,P00355,False
EVAL-0C42B644-018,Masons,9,P00059,False
EVAL-0C42B644-018,Masons,10,P00272,False
EVAL-0C42B644-019,Masons,1,P00038,False
EVAL-0C42B644-019,Masons,2,P00147,False
EVAL-0C42B644-019,Masons,3,P00174,False
EVAL-0C42B644-019,Masons,4,P00277,False
EVAL-0C42B644-019,Masons,5,P00106,False
EVAL-0C42B644-019,Masons,6,P00351,False
EVAL-0C42B644-019,Masons,7,P00308,False
EVAL-0C42B644-019,Masons,8,P00198,False
EVAL-0C42B644-019,Masons,9,P00244,True
EVAL-0C42B644-019,Masons,10,P00158,True
EVAL-5A17709E-001,Painters,1,P04604,False
EVAL-5A17709E-001,Painters,2,P04638,False
EVAL-5A17709E-001,Painters,3,P04451,False
EVAL-5A17709E-001,Painters,4,P04287,False
EVAL-5A17709E-001,Painters,5,P04327,False
EVAL-5A17709E-001,Painters,6,P04436,False
EVAL-5A17709E-001,Painters,7,P04321,False
EVAL-5A17709E-001,Painters,8,P04410,False
EVAL-5A17709E-001,Painters,9,P04335,False
EVAL-5A17709E-001,Painters,10,P04419,False
EVAL-5A17709E-002,Painters,1,P04296,False
EVAL-5A17709E-002,Painters,2,P04613,False
EVAL-5A17709E-002,Painters,3,P04288,False
EVAL-5A17709E-002,Painters,4,P04299,False
EVAL-5A17709E-002,Painters,5,P04293,False
EVAL-5A17709E-002,Painters,6,P04570,False
EVAL-5A17709E-002,Painters,7,P04343,False
EVAL-5A17709E-002,Painters,8,P04313,False
EVAL-5A17709E-002,Painters,9,P04468,False
EVAL-5A17709E-002,Painters,10,P04305,False
EVAL-5A17709E-003,Painters,1,P04484,False
EVAL-5A17709E-003,Painters,2,P04587,False
EVAL-5A17709E-003,Painters,3,P04413,False
EVAL-5A17709E-003,Painters,4,P04462,False
EVAL-5A17709E-003,Painters,5,P04567,False
EVAL-5A17709E-003,Painters,6,P04318,False
EVAL-5A17709E-003,Painters,7,P04314,False
EVAL-5A17709E-003,Painters,8,P04385,False
EVAL-5A17709E-003,Painters,9,P04605,False
EVAL-5A17709E-003,Painters,10,P04496,False
EVAL-5A17709E-004,Painters,1,P04556,False
EVAL-5A17709E-004,Painters,2,P04371,False
EVAL-5A17709E-004,Painters,3,P04286,False
EVAL-5A17709E-004,Painters,4,P04540,False
EVAL-5A17709E-004,Painters,5,P04508,False
EVAL-5A17709E-004,Painters,6,P04338,False
EVAL-5A17709E-004,Painters,7,P04412,False
EVAL-5A17709E-004,Painters,8,P04534,False
EVAL-5A17709E-004,Painters,9,P04627,False
EVAL-5A17709E-004,Painters,10,P04630,False
EVAL-5A17709E-005,Painters,1,P04298,False
EVAL-5A17709E-005,Painters,2,P04386,False
EVAL-5A17709E-005,Painters,3,P04511,False
EVAL-5A17709E-005,Painters,4,P04517,False
EVAL-5A17709E-005,Painters,5,P04352,False
